problem_id,title,tag,level,representative,problem_id_title
5637,가장 긴 단어,파싱;정규 표현식;문자열,7,문자열,5637 - 가장 긴 단어
5638,수문,비트마스킹;브루트포스 알고리즘,11,구현,5638 - 수문
5639,이진 검색 트리,그래프 이론;그래프 탐색;재귀;트리,12,그래프 이론,5639 - 이진 검색 트리
5640,즐거운 색칠,비트마스킹;브루트포스 알고리즘,12,구현,5640 - 즐거운 색칠
5641,겉보기에 쌍둥이 소수,임의 정밀도 / 큰 수 연산;수학;정수론;소수 판정;에라토스테네스의 체,12,수학,5641 - 겉보기에 쌍둥이 소수
5642,퀸 게임,게임 이론;런타임 전의 전처리;스프라그–그런디 정리,22,수학,5642 - 퀸 게임
5644,Coalescing Continents,백트래킹;브루트포스 알고리즘;구현,16,탐색,5644 - Coalescing Continents
5645,Fence Making,기하학,13,수학,5645 - Fence Making
5646,트리 경로,다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;그리디 알고리즘;트리,20,자료 구조,5646 - 트리 경로
5647,연속 합,수학;밀러–라빈 소수 판별법;정수론;폴라드 로;소수 판정,21,수학,5647 - 연속 합
5648,역원소 정렬,정렬,6,정렬,5648 - 역원소 정렬
5649,Line of Best Fit,가우스 소거법;선형대수학;수학,13,수학,5649 - Line of Best Fit
5650,Software Licenses,그리디 알고리즘,10,다이나믹 프로그래밍,5650 - Software Licenses
5651,완전 중요한 간선,최대 유량,20,다이나믹 프로그래밍,5651 - 완전 중요한 간선
5652,Airplane Parking,값 / 좌표 압축;자료 구조;다이나믹 프로그래밍;정렬,17,구현,5652 - Airplane Parking
5654,In-circles Again,기하학;수학;피타고라스 정리,13,수학,5654 - In-circles Again
5656,비교 연산자,구현;문자열,4,구현,5656 - 비교 연산자
5666,Hot Dogs,사칙연산;구현;수학,3,수학,5666 - Hot Dogs
5667,Tornado!,구현,7,구현,5667 - Tornado!
5668,Arranging Heaps,분할 정복;분할 정복을 사용한 최적화;다이나믹 프로그래밍,20,정렬,5668 - Arranging Heaps
5670,휴대폰 자판,자료 구조;문자열;트리;트라이,17,문자열,5670 - 휴대폰 자판
5671,호텔 방 번호,브루트포스 알고리즘;수학,6,수학,5671 - 호텔 방 번호
5673,Fix the Pond,자료 구조;분리 집합;그래프 이론;그래프 탐색,16,그래프 이론,5673 - Fix the Pond
5675,시침과 분침,애드 혹;구현;수학;시뮬레이션,5,구현,5675 - 시침과 분침
5676,음주 코딩,세그먼트 트리;자료 구조,15,자료 구조,5676 - 음주 코딩
5677,Joining Couples,많은 조건 분기;그래프 이론;최소 공통 조상;위상 정렬;트리;dag,19,그래프 이론,5677 - Joining Couples
5678,Bakugan,사칙연산;구현;수학,4,수학,5678 - Bakugan
5679,Hailstone Sequences,사칙연산;구현;수학;시뮬레이션,4,수학,5679 - Hailstone Sequences
5680,Army buddies,자료 구조;구현;연결 리스트,7,자료 구조,5680 - Army buddies
5681,공 쌓기,다이나믹 프로그래밍;누적 합,16,정렬,5681 - 공 쌓기
5688,In Braille,구현;문자열,8,구현,5688 - In Braille
5689,Jupiter Attacks!,자료 구조;해싱;세그먼트 트리,18,자료 구조,5689 - Jupiter Attacks!
5690,King’s Poker,많은 조건 분기,6,구현,5690 - King’s Poker
5691,평균 중앙값 문제,사칙연산;수학,3,수학,5691 - 평균 중앙값 문제
5692,팩토리얼 진법,사칙연산;수학,3,수학,5692 - 팩토리얼 진법
5694,Bingo!,브루트포스 알고리즘;구현,5,구현,5694 - Bingo!
5695,공원점,브루트포스 알고리즘;기하학;수학,18,수학,5695 - 공원점
5696,숫자 세기,수학,13,수학,5696 - 숫자 세기
5698,Tautogram,구현;파싱;문자열,4,구현,5698 - Tautogram
5699,문자열 농장,아호-코라식;자료 구조;다이나믹 프로그래밍;트리;트라이,21,문자열,5699 - 문자열 농장
5702,Jollo,브루트포스 알고리즘,11,탐색,5702 - Jollo
5704,팬그램,구현;문자열,4,문자열,5704 - 팬그램
5705,Hexagonal Tiles,다이나믹 프로그래밍,7,다이나믹 프로그래밍,5705 - Hexagonal Tiles
5707,Brothers,구현;시뮬레이션,10,구현,5707 - Brothers
5710,전기 요금,이분 탐색;구현;수학,12,수학,5710 - 전기 요금
5715,Jingle Composing,사칙연산;수학;문자열,4,수학,5715 - Jingle Composing
5716,Klingon Levels,구현;수학,7,구현,5716 - Klingon Levels
5717,상근이의 친구들,사칙연산;수학,2,수학,5717 - 상근이의 친구들
5719,거의 최단 경로,데이크스트라;그래프 이론;그래프 탐색;최단 경로,16,그래프 이론,5719 - 거의 최단 경로
5721,사탕 줍기 대회,다이나믹 프로그래밍,12,다이나믹 프로그래밍,5721 - 사탕 줍기 대회
5722,DNA 부분 수열,다이나믹 프로그래밍,15,다이나믹 프로그래밍,5722 - DNA 부분 수열
5723,Electricity,사칙연산;구현;수학,7,수학,5723 - Electricity
5724,파인만,사칙연산;수학,3,수학,5724 - 파인만
5725,Pole Position,구현,6,구현,5725 - Pole Position
5729,수축하는 다각형,자료 구조;기하학;해시를 사용한 집합과 맵;누적 합,14,자료 구조,5729 - 수축하는 다각형
5731,Ambiguous Codes,자료 구조;데이크스트라;다이나믹 프로그래밍;그래프 이론;우선순위 큐;최단 경로;문자열;트리;트라이,17,그래프 이론,5731 - Ambiguous Codes
5735,Emoticons :-),아호-코라식;자료 구조;트리;트라이,19,문자열,5735 - Emoticons :-)
5736,Finding Seats,이분 탐색;다이나믹 프로그래밍;누적 합,14,다이나믹 프로그래밍,5736 - Finding Seats
5737,Galou is back!,이분 그래프;그래프 이론;그래프 탐색,13,그래프 이론,5737 - Galou is back!
5738,He is offside!,구현;정렬,5,구현,5738 - He is offside!
5741,Soccer League,자료 구조;해시를 사용한 집합과 맵;정렬,8,자료 구조,5741 - Soccer League
5742,Weekend Lottery,구현,4,구현,5742 - Weekend Lottery
5743,Lazy Jumping Frog,데이크스트라;그래프 이론;누적 합;최단 경로,14,그래프 이론,5743 - Lazy Jumping Frog
5747,Odd or Even,그리디 알고리즘,6,다이나믹 프로그래밍,5747 - Odd or Even
5748,Power Generation,깊이 우선 탐색;그래프 이론;그래프 탐색;그리디 알고리즘,16,그래프 이론,5748 - Power Generation
5751,Head or Tail,구현,3,구현,5751 - Head or Tail
5753,Pascal Library,구현,3,구현,5753 - Pascal Library
5754,ICPC Strikes Again,그래프 이론;위상 정렬;dag,15,그래프 이론,5754 - ICPC Strikes Again
5756,Where Are My Genes,구현,7,구현,5756 - Where Are My Genes
5757,Computer DJ,수학,10,수학,5757 - Computer DJ
5758,P-Networks,해 구성하기;정렬,10,정렬,5758 - P-Networks
5763,Magic Trick,구현,8,구현,5763 - Magic Trick
5766,할아버지는 유명해!,구현,7,구현,5766 - 할아버지는 유명해!
5768,Divide and Conquer,사칙연산;브루트포스 알고리즘;수학;정수론,4,수학,5768 - Divide and Conquer
5769,Make a Guess,브루트포스 알고리즘;구현,10,구현,5769 - Make a Guess
5770,Dice,구현;시뮬레이션,6,구현,5770 - Dice
5771,Secure Region,정렬;스위핑,14,탐색,5771 - Secure Region
5772,Runner Pawns,너비 우선 탐색;그래프 이론;그래프 탐색,12,그래프 이론,5772 - Runner Pawns
5773,The Splitting Club,그리디 알고리즘;정렬;두 포인터,9,다이나믹 프로그래밍,5773 - The Splitting Club
5778,Fake tickets,구현,4,구현,5778 - Fake tickets
5780,Uncle Tom’s Inherited Land,이분 매칭;최대 유량,18,다이나믹 프로그래밍,5780 - Uncle Tom’s Inherited Land
5781,Grandpa’s Rubik Cube,구현;시뮬레이션,16,구현,5781 - Grandpa’s Rubik Cube
5782,This Sentence is False,너비 우선 탐색;브루트포스 알고리즘;그래프 이론;그래프 탐색,14,그래프 이론,5782 - This Sentence is False
5783,Will Indiana Jones Get There?,데이크스트라;그래프 이론;최단 경로,16,그래프 이론,5783 - Will Indiana Jones Get There?
5785,Not Too Convex Hull,볼록 껍질;다이나믹 프로그래밍;기하학,18,다이나믹 프로그래밍,5785 - Not Too Convex Hull
5786,"I hate SPAM, but some people love it",너비 우선 탐색;깊이 우선 탐색;그래프 이론;그래프 탐색,11,그래프 이론,"5786 - I hate SPAM, but some people love it"
5787,Noise Effect,브루트포스 알고리즘;기하학;구현,7,수학,5787 - Noise Effect
5789,한다 안한다,구현;문자열,3,구현,5789 - 한다 안한다
5791,Myth Busters,백트래킹;브루트포스 알고리즘,12,탐색,5791 - Myth Busters
5793,Movers Problems,너비 우선 탐색;그래프 이론;그래프 탐색;스위핑,23,그래프 이론,5793 - Movers Problems
5797,Class Packing,다이나믹 프로그래밍;그리디 알고리즘,12,다이나믹 프로그래밍,5797 - Class Packing
5798,Esspe-Peasee,확장 유클리드 호제법;수학;정수론,20,수학,5798 - Esspe-Peasee
5800,성적 통계,구현;정렬,6,정렬,5800 - 성적 통계
5801,Avoiding a disaster,사칙연산;많은 조건 분기;구현;수학,8,구현,5801 - Avoiding a disaster
5804,RealPhobia,유클리드 호제법;수학;정수론,17,수학,5804 - RealPhobia
5811,낙하산 고리들,많은 조건 분기;자료 구조;분리 집합;그래프 이론;구현,24,자료 구조,5811 - 낙하산 고리들
5812,크래이피쉬 글쓰는 기계,자료 구조;희소 배열,19,그래프 이론,5812 - 크래이피쉬 글쓰는 기계
5813,이상적인 도시,다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;그래프 이론;트리,24,자료 구조,5813 - 이상적인 도시
5814,마상시합 토너먼트,자료 구조;느리게 갱신되는 세그먼트 트리;최소 공통 조상;세그먼트 트리;트리,22,자료 구조,5814 - 마상시합 토너먼트
5815,HIPERPROSTOR,데이크스트라;그래프 이론;수학;최단 경로,20,그래프 이론,5815 - HIPERPROSTOR
5816,ROTACIJE,해 구성하기;구현,22,구현,5816 - ROTACIJE
5817,고통받는 난쟁이들,자료 구조;세그먼트 트리,17,자료 구조,5817 - 고통받는 난쟁이들
5818,SPIJUNI,그래프 이론;최소 스패닝 트리,14,그래프 이론,5818 - SPIJUNI
5819,열대 식물원,그래프 이론;그래프 탐색,22,그래프 이론,5819 - 열대 식물원
5820,경주,센트로이드;센트로이드 분할;분할 정복;트리,22,자료 구조,5820 - 경주
5821,쌀 창고,이분 탐색;누적 합;두 포인터,17,탐색,5821 - 쌀 창고
5822,악어의 지하 도시,데이크스트라;그래프 이론;최단 경로,20,그래프 이론,5822 - 악어의 지하 도시
5823,코끼리,그리디 알고리즘;제곱근 분할법,26,수학,5823 - 코끼리
5824,Photo,벨만–포드;자료 구조;다이나믹 프로그래밍;그래프 이론;세그먼트 트리;최단 경로,22,그래프 이론,5824 - Photo
5825,Yin and Yang,센트로이드;센트로이드 분할;분할 정복;다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;트리,22,자료 구조,5825 - Yin and Yang
5827,What's Up With Gravity,0-1 너비 우선 탐색;데이크스트라;그래프 이론;구현;최단 경로;시뮬레이션,14,그래프 이론,5827 - What's Up With Gravity
5828,Fuel Economy,자료 구조;그리디 알고리즘;스택,17,자료 구조,5828 - Fuel Economy
5829,Luxury River Cruise,자료 구조;깊이 우선 탐색;그래프 이론;그래프 탐색;희소 배열,12,그래프 이론,5829 - Luxury River Cruise
5830,Bovine Ballet,구현;시뮬레이션,10,구현,5830 - Bovine Ballet
5831,Blink,비트마스킹;브루트포스 알고리즘;그래프 이론;구현;수학,13,구현,5831 - Blink
5832,Photo,그리디 알고리즘;정렬,12,다이나믹 프로그래밍,5832 - Photo
5833,Haywire,백트래킹;비트마스킹;다이나믹 프로그래밍;비트필드를 이용한 다이나믹 프로그래밍;휴리스틱;중간에서 만나기,17,다이나믹 프로그래밍,5833 - Haywire
5834,The Cow Run,다이나믹 프로그래밍,18,다이나믹 프로그래밍,5834 - The Cow Run
5835,Hill Walk,자료 구조;기하학;스위핑;트리를 사용한 집합과 맵,19,자료 구조,5835 - Hill Walk
5836,Necklace,KMP;문자열,20,문자열,5836 - Necklace
5837,Poker Hands,그리디 알고리즘,12,다이나믹 프로그래밍,5837 - Poker Hands
5838,Farm Painting,자료 구조;세그먼트 트리;스위핑;트리를 사용한 집합과 맵,16,자료 구조,5838 - Farm Painting
5839,Cow Race,구현;시뮬레이션,6,구현,5839 - Cow Race
5840,Breed Proximity,구현,6,구현,5840 - Breed Proximity
5841,Breed Assignment,백트래킹;브루트포스 알고리즘;구현,10,탐색,5841 - Breed Assignment
5842,Partitioning the Farm,이분 탐색;비트마스킹;브루트포스 알고리즘,18,탐색,5842 - Partitioning the Farm
5843,Taxi,그리디 알고리즘;수학;누적 합,20,다이나믹 프로그래밍,5843 - Taxi
5844,Route Design,다이나믹 프로그래밍;정렬,17,다이나믹 프로그래밍,5844 - Route Design
5845,Perimeter,자료 구조;깊이 우선 탐색;그래프 이론;그래프 탐색;트리를 사용한 집합과 맵,16,그래프 이론,5845 - Perimeter
5846,Tractor,이분 탐색;자료 구조;분리 집합;그래프 이론;그래프 탐색,15,자료 구조,5846 - Tractor
5847,Milk Scheduling,다이나믹 프로그래밍;그래프 이론;위상 정렬;dag,13,그래프 이론,5847 - Milk Scheduling
5848,Message Relay,브루트포스 알고리즘;그래프 이론;그래프 탐색;구현,9,그래프 이론,5848 - Message Relay
5849,Cow Crossings,자료 구조;정렬;스택,12,자료 구조,5849 - Cow Crossings
5850,Perimeter,너비 우선 탐색;깊이 우선 탐색;그래프 이론;그래프 탐색,12,그래프 이론,5850 - Perimeter
5851,Cow Lineup,자료 구조;트리를 사용한 집합과 맵;두 포인터,18,자료 구조,5851 - Cow Lineup
5852,Island Travels,너비 우선 탐색;비트마스킹;데이크스트라;다이나믹 프로그래밍;비트필드를 이용한 다이나믹 프로그래밍;그래프 이론;그래프 탐색;최단 경로;외판원 순회 문제,17,그래프 이론,5852 - Island Travels
5853,Seating,자료 구조;느리게 갱신되는 세그먼트 트리;세그먼트 트리,21,자료 구조,5853 - Seating
5854,Painting the Fence,정렬;스위핑,13,탐색,5854 - Painting the Fence
5855,Square Overlap,스위핑,16,탐색,5855 - Square Overlap
5856,Party Invitations,자료 구조;구현;큐;트리를 사용한 집합과 맵,12,자료 구조,5856 - Party Invitations
5857,Mirrors,브루트포스 알고리즘;구현;시뮬레이션,14,구현,5857 - Mirrors
5858,Painting the Fence,스위핑,13,탐색,5858 - Painting the Fence
5859,Liars and Truth Tellers,자료 구조;분리 집합;그래프 이론;그래프 탐색,14,자료 구조,5859 - Liars and Truth Tellers
5860,Gangs of Instanbull/Cowstantinople,그리디 알고리즘;구현;시뮬레이션,20,구현,5860 - Gangs of Instanbull/Cowstantinople
5861,First!,자료 구조;플로이드–워셜;그래프 이론;문자열;트리;트라이;최단 경로,19,그래프 이론,5861 - First!
5862,Running Away From the Barn,자료 구조;작은 집합에서 큰 집합으로 합치는 테크닉;트리,18,자료 구조,5862 - Running Away From the Barn
5863,Crazy Fences,기하학;오목 다각형 내부의 점 판정,19,수학,5863 - Crazy Fences
5864,Wifi Setup,다이나믹 프로그래밍,12,다이나믹 프로그래밍,5864 - Wifi Setup
5865,Milk Routing,데이크스트라;그래프 이론;최단 경로,14,그래프 이론,5865 - Milk Routing
5866,Meet and Greet,구현;시뮬레이션,6,구현,5866 - Meet and Greet
5867,Scrambled Letters,이분 탐색;그리디 알고리즘;정렬,12,탐색,5867 - Scrambled Letters
5868,Crazy Fences,값 / 좌표 압축;깊이 우선 탐색;그래프 이론;그래프 탐색;구현,16,그래프 이론,5868 - Crazy Fences
5869,Balanced Cow Breeds,다이나믹 프로그래밍,16,다이나믹 프로그래밍,5869 - Balanced Cow Breeds
5870,Concurrently Balanced Strings,이분 탐색;자료 구조;해시를 사용한 집합과 맵;누적 합;스택,20,자료 구조,5870 - Concurrently Balanced Strings
5871,Balanced Trees,센트로이드;센트로이드 분할;깊이 우선 탐색;분할 정복;그래프 이론;그래프 탐색;그리디 알고리즘;트리,23,그래프 이론,5871 - Balanced Trees
5872,Clumsy Cows,그리디 알고리즘,10,다이나믹 프로그래밍,5872 - Clumsy Cows
5873,Distant Pastures,브루트포스 알고리즘;데이크스트라;플로이드–워셜;그래프 이론;최단 경로,13,그래프 이론,5873 - Distant Pastures
5874,소를 찾아라,수학;누적 합;스위핑,8,정렬,5874 - 소를 찾아라
5875,오타,자료 구조;누적 합,14,자료 구조,5875 - 오타
5876,Horseshoes,백트래킹;브루트포스 알고리즘;깊이 우선 탐색;그래프 이론;그래프 탐색,10,그래프 이론,5876 - Horseshoes
5878,Bookshelf,자료 구조;덱;덱 트릭;다이나믹 프로그래밍;덱을 이용한 다이나믹 프로그래밍,21,자료 구조,5878 - Bookshelf
5879,Balanced Cow Subsets,비트마스킹;중간에서 만나기,18,다이나믹 프로그래밍,5879 - Balanced Cow Subsets
5880,Unlocking Blocks,너비 우선 탐색;기하학;그래프 이론;그래프 탐색;구현,17,그래프 이론,5880 - Unlocking Blocks
5881,Bookshelf,다이나믹 프로그래밍,13,다이나믹 프로그래밍,5881 - Bookshelf
5882,Running Laps,자료 구조;수학;누적 합;세그먼트 트리;정렬,19,정렬,5882 - Running Laps
5883,아이폰 9S,브루트포스 알고리즘;구현,7,탐색,5883 - 아이폰 9S
5884,감시 카메라,브루트포스 알고리즘,12,탐색,5884 - 감시 카메라
5885,Islands,구현;정렬,11,구현,5885 - Islands
5886,Unlocking Blocks,너비 우선 탐색;브루트포스 알고리즘;깊이 우선 탐색;기하학;그래프 이론;그래프 탐색;구현,16,그래프 이론,5886 - Unlocking Blocks
5887,Large Banner,조합론;수학;정수론,20,수학,5887 - Large Banner
5888,Haybale Restacking,수학;정렬,18,정렬,5888 - Haybale Restacking
5889,Cows in a Skyscraper,비트마스킹;다이나믹 프로그래밍;비트필드를 이용한 다이나믹 프로그래밍,19,다이나믹 프로그래밍,5889 - Cows in a Skyscraper
5890,Tractor,0-1 너비 우선 탐색;너비 우선 탐색;데이크스트라;그래프 이론;그래프 탐색;최단 경로,12,그래프 이론,5890 - Tractor
5891,Flowerpot,이분 탐색;자료 구조;덱;세그먼트 트리;슬라이딩 윈도우;두 포인터,16,탐색,5891 - Flowerpot
5892,Landscaping,다이나믹 프로그래밍;최대 유량;최소 비용 최대 유량,17,다이나믹 프로그래밍,5892 - Landscaping
5893,17배,임의 정밀도 / 큰 수 연산;구현;수학,3,구현,5893 - 17배
5894,Connect the Cows,백트래킹;브루트포스 알고리즘,11,탐색,5894 - Connect the Cows
5895,Wrong Directions,자료 구조;기하학;해시를 사용한 집합과 맵;구현;누적 합,17,자료 구조,5895 - Wrong Directions
5896,효율적으로 소 사기,자료 구조;그리디 알고리즘;우선순위 큐,18,자료 구조,5896 - 효율적으로 소 사기
5898,Nearby Cows,다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;트리,16,자료 구조,5898 - Nearby Cows
5899,Overplanting,자료 구조;스위핑,14,자료 구조,5899 - Overplanting
5900,Cow IDs,조합론;다이나믹 프로그래밍;수학,13,수학,5900 - Cow IDs
5901,Relocation,브루트포스 알고리즘;데이크스트라;그래프 이론;최단 경로,15,그래프 이론,5901 - Relocation
5902,Rope Folding,브루트포스 알고리즘;구현,9,탐색,5902 - Rope Folding
5903,Overplanting,포함 배제의 원리;정렬;스위핑,13,정렬,5903 - Overplanting
5904,Moo 게임,분할 정복;재귀,11,구현,5904 - Moo 게임
5905,악당 로봇,아호-코라식;자료 구조;다이나믹 프로그래밍;문자열;트리;트라이,20,문자열,5905 - 악당 로봇
5906,Cow Run,브루트포스 알고리즘;무작위화,18,수학,5906 - Cow Run
5907,Bovine Alliance,조합론;자료 구조;그래프 이론;수학,16,수학,5907 - Bovine Alliance
5908,Delivery Route,값 / 좌표 압축;데이크스트라;그래프 이론;최단 경로,18,그래프 이론,5908 - Delivery Route
5909,Bale Share,다이나믹 프로그래밍;배낭 문제,15,다이나믹 프로그래밍,5909 - Bale Share
5910,Mountain Climbing,그리디 알고리즘;정렬,19,정렬,5910 - Mountain Climbing
5911,선물,브루트포스 알고리즘;그리디 알고리즘;정렬,8,다이나믹 프로그래밍,5911 - 선물
5912,Haybale Stacking,누적 합,10,정렬,5912 - Haybale Stacking
5913,준규와 사과,백트래킹;브루트포스 알고리즘,12,탐색,5913 - 준규와 사과
5914,Cow Photography,정렬,17,정렬,5914 - Cow Photography
5915,Simplifying the Farm,브루트포스 알고리즘;그래프 이론;최소 스패닝 트리,18,그래프 이론,5915 - Simplifying the Farm
5916,농장 관리,자료 구조;Heavy-light 분할;느리게 갱신되는 세그먼트 트리;세그먼트 트리;트리,20,자료 구조,5916 - 농장 관리
5917,Roadblock,데이크스트라;그래프 이론;최단 경로,14,그래프 이론,5917 - Roadblock
5918,Umbrellas for Cows,다이나믹 프로그래밍,14,다이나믹 프로그래밍,5918 - Umbrellas for Cows
5919,Hay Bales,사칙연산;구현;수학,4,수학,5919 - Hay Bales
5920,Cow Photography,애드 혹;정렬,16,다이나믹 프로그래밍,5920 - Cow Photography
5921,Escaping the Farm,브루트포스 알고리즘;구현,9,구현,5921 - Escaping the Farm
5922,Above the Median,자료 구조;세그먼트 트리,17,자료 구조,5922 - Above the Median
5923,바이너리 스도쿠,비트마스킹;다이나믹 프로그래밍;비트필드를 이용한 다이나믹 프로그래밍,20,다이나믹 프로그래밍,5923 - 바이너리 스도쿠
5924,Cow Steeplechase,이분 매칭;기하학,18,자료 구조,5924 - Cow Steeplechase
5925,Cow Beauty Pageant,너비 우선 탐색;그래프 이론;그래프 탐색,15,그래프 이론,5925 - Cow Beauty Pageant
5926,Cow Lineup,값 / 좌표 압축;정렬;두 포인터,13,정렬,5926 - Cow Lineup
5927,Tile Exchanging,다이나믹 프로그래밍;배낭 문제,13,다이나믹 프로그래밍,5927 - Tile Exchanging
5928,Contest Timing,사칙연산;구현;수학,2,수학,5928 - Contest Timing
5929,Awkward Digits,브루트포스 알고리즘;구현;수학;문자열,6,탐색,5929 - Awkward Digits
5930,Moo Sick,브루트포스 알고리즘;구현;정렬,7,구현,5930 - Moo Sick
5931,Cow Beauty Pageant,너비 우선 탐색;그래프 이론;그래프 탐색,11,그래프 이론,5931 - Cow Beauty Pageant
5932,Cow Photographs,자료 구조;느리게 갱신되는 세그먼트 트리;세그먼트 트리,17,자료 구조,5932 - Cow Photographs
5933,Buying Feed,자료 구조;덱;다이나믹 프로그래밍;덱을 이용한 다이나믹 프로그래밍;덱 트릭,20,자료 구조,5933 - Buying Feed
5934,Visiting Cows,다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;트리,14,자료 구조,5934 - Visiting Cows
5935,Banner,브루트포스 알고리즘;유클리드 호제법;수학;정수론,12,수학,5935 - Banner
5936,Candy,깊이 우선 탐색;그래프 이론;그래프 탐색;배낭 문제,13,그래프 이론,5936 - Candy
5937,Chocolate Milk,dag;그래프 이론;위상 정렬,13,그래프 이론,5937 - Chocolate Milk
5938,Daisy Chains in the Field,너비 우선 탐색;깊이 우선 탐색;그래프 이론;그래프 탐색,8,그래프 이론,5938 - Daisy Chains in the Field
5939,Race Results,구현;정렬,6,정렬,5939 - Race Results
5940,Math Practice,사칙연산;브루트포스 알고리즘;구현;수학,4,수학,5940 - Math Practice
5941,Cow Calisthenics,이분 탐색;다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;그리디 알고리즘;매개 변수 탐색;트리,19,자료 구조,5941 - Cow Calisthenics
5942,Big Macs Around the World,벨만–포드;그래프 이론;최단 경로,16,그래프 이론,5942 - Big Macs Around the World
5943,Threatening Letter,자료 구조;다이나믹 프로그래밍;세그먼트 트리;문자열;접미사 배열과 LCP 배열,22,자료 구조,5943 - Threatening Letter
5944,Apple Delivery,데이크스트라;그래프 이론;최단 경로,12,그래프 이론,5944 - Apple Delivery
5945,Treasure Chest,다이나믹 프로그래밍;게임 이론,13,수학,5945 - Treasure Chest
5946,The Trough Game,비트마스킹;브루트포스 알고리즘,10,구현,5946 - The Trough Game
5947,Book Club,브루트포스 알고리즘;구현,5,탐색,5947 - Book Club
5948,Bad Random Numbers,사칙연산;구현;수학;시뮬레이션,4,구현,5948 - Bad Random Numbers
5949,Adding Commas,문자열,3,문자열,5949 - Adding Commas
5950,Bottleneck,자료 구조;다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;우선순위 큐;함수 개형을 이용한 최적화;작은 집합에서 큰 집합으로 합치는 테크닉;트리,23,자료 구조,5950 - Bottleneck
5951,The Continental Cowngress,2-sat;그래프 이론;강한 연결 요소,18,그래프 이론,5951 - The Continental Cowngress
5952,Roads and Planes,데이크스트라;그래프 이론;위상 정렬;dag;최단 경로,20,그래프 이론,5952 - Roads and Planes
5953,Profits,다이나믹 프로그래밍,10,다이나믹 프로그래밍,5953 - Profits
5954,Dividing the Gold,다이나믹 프로그래밍;배낭 문제,13,다이나믹 프로그래밍,5954 - Dividing the Gold
5955,Traffic Lights,데이크스트라;그래프 이론;구현;최단 경로,16,그래프 이론,5955 - Traffic Lights
5956,Symmetry,수학;재귀,5,구현,5956 - Symmetry
5957,Cleaning the Dishes,자료 구조;구현;시뮬레이션;스택,6,구현,5957 - Cleaning the Dishes
5958,Space Exploration,너비 우선 탐색;깊이 우선 탐색;그래프 이론;그래프 탐색,9,그래프 이론,5958 - Space Exploration
5959,Crop Circles,브루트포스 알고리즘;기하학;피타고라스 정리,5,수학,5959 - Crop Circles
5962,Generic Cow Protests,값 / 좌표 압축;자료 구조;다이나믹 프로그래밍;누적 합;세그먼트 트리,18,자료 구조,5962 - Generic Cow Protests
5963,Cow Line,조합론;수학,11,수학,5963 - Cow Line
5964,Best Parenthesis,자료 구조;수학;스택,9,자료 구조,5964 - Best Parenthesis
5965,The Triangle,누적 합,15,정렬,5965 - The Triangle
5966,Cow Cotillion,자료 구조;스택;문자열,7,자료 구조,5966 - Cow Cotillion
5967,Cow Treats,구현;시뮬레이션,9,구현,5967 - Cow Treats
5968,Hexagonal Pasture Network,너비 우선 탐색;그래프 이론;그래프 탐색;구현;수학,12,그래프 이론,5968 - Hexagonal Pasture Network
5971,Meeting Place,최소 공통 조상;트리,13,자료 구조,5971 - Meeting Place
5972,택배 배송,데이크스트라;그래프 이론;최단 경로,11,그래프 이론,5972 - 택배 배송
5973,Bovine Bridge Battle,애드 혹;자료 구조;트리를 사용한 집합과 맵,13,자료 구조,5973 - Bovine Bridge Battle
5974,Lucky Charms,사칙연산;수학,4,수학,5974 - Lucky Charms
5975,Pathfinding,너비 우선 탐색;그래프 이론;그래프 탐색,9,그래프 이론,5975 - Pathfinding
5976,A spiral walk,구현,6,구현,5976 - A spiral walk
5977,Mowing the Lawn,자료 구조;덱;덱 트릭;다이나믹 프로그래밍;덱을 이용한 다이나믹 프로그래밍,18,자료 구조,5977 - Mowing the Lawn
5978,Odd degrees,깊이 우선 탐색;그래프 이론;그래프 탐색;트리,20,그래프 이론,5978 - Odd degrees
5979,납땜하기,볼록 껍질을 이용한 최적화;다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;작은 집합에서 큰 집합으로 합치는 테크닉;트리,26,다이나믹 프로그래밍,5979 - 납땜하기
5980,Corn Maze,너비 우선 탐색;그래프 이론;그래프 탐색,12,그래프 이론,5980 - Corn Maze
5981,Cow Checkers,게임 이론,18,수학,5981 - Cow Checkers
5982,Forgotten Password,다이나믹 프로그래밍;문자열,15,다이나믹 프로그래밍,5982 - Forgotten Password
5983,Learning Languages,자료 구조;분리 집합;그래프 이론,15,자료 구조,5983 - Learning Languages
5984,The Bovine Fire Drill,구현;시뮬레이션,5,구현,5984 - The Bovine Fire Drill
5985,Skewed Sorting,분할 정복;재귀,7,구현,5985 - Skewed Sorting
5986,3D Space Exploration,너비 우선 탐색;깊이 우선 탐색;플러드 필;그래프 이론;그래프 탐색,10,그래프 이론,5986 - 3D Space Exploration
5987,String Function Encoding,구현;문자열,4,구현,5987 - String Function Encoding
